x,y1,y2
933.33333,4.56319,6.81910
936.29630,4.54488,6.80185
939.25926,4.52639,6.78445
942.22222,4.50774,6.76692
945.18519,4.48892,6.74924
948.14815,4.46995,6.73143
951.11111,4.45081,6.71349
954.07407,4.43150,6.69541
957.03704,4.41204,6.67720
960.00000,4.39243,6.65886
962.96296,4.37266,6.64039
965.92593,4.35273,6.62180
968.88889,4.33265,6.60309
971.85185,4.31242,6.58426
974.81481,4.29205,6.56531
977.77778,4.27153,6.54624
980.74074,4.25087,6.52707
983.70370,4.23006,6.50778
986.66667,4.20912,6.48838
989.62963,4.18805,6.46888
992.59259,4.16684,6.44928
995.55556,4.14550,6.42958
998.51852,4.12403,6.40979
1001.48148,4.10244,6.38990
1004.44444,4.08073,6.36992
1007.40741,4.05890,6.34985
1010.37037,4.03696,6.32970
1013.33333,4.01490,6.30947
1016.29630,3.99273,6.28917
1019.25926,3.97046,6.26879
1022.22222,3.94809,6.24834
1025.18519,3.92562,6.22782
1028.14815,3.90305,6.20724
1031.11111,3.88040,6.18661
1034.07407,3.85765,6.16591
1037.03704,3.83482,6.14516
1040.00000,3.81192,6.12437
1042.96296,3.78893,6.10353
1045.92593,3.76588,6.08264
1048.88889,3.74275,6.06173
1051.85185,3.71957,6.04077
1054.81481,3.69632,6.01979
1057.77778,3.67302,5.99878
1060.74074,3.64966,5.97775
1063.70370,3.62626,5.95670
1066.66667,3.60282,5.93564
1069.62963,3.57934,5.91456
1072.59259,3.55582,5.89348
1075.55556,3.53228,5.87240
1078.51852,3.50871,5.85132
1081.48148,3.48512,5.83024
1084.44444,3.46151,5.80917
1087.40741,3.43789,5.78812
1090.37037,3.41427,5.76708
1093.33333,3.39064,5.74607
1096.29630,3.36702,5.72508
1099.25926,3.34340,5.70412
1102.22222,3.31980,5.68320
1105.18519,3.29621,5.66231
1108.14815,3.27264,5.64146
1111.11111,3.24910,5.62066
1114.07407,3.22560,5.59991
1117.03704,3.20212,5.57921
1120.00000,3.17869,5.55856
1122.96296,3.15531,5.53798
1125.92593,3.13197,5.51747
1128.88889,3.10869,5.49702
1131.85185,3.08547,5.47664
1134.81481,3.06232,5.45635
1137.77778,3.03923,5.43613
1140.74074,3.01622,5.41599
1143.70370,2.99329,5.39595
1146.66667,2.97045,5.37599
1149.62963,2.94769,5.35613
1152.59259,2.92502,5.33637
1155.55556,2.90246,5.31671
1158.51852,2.87999,5.29716
1161.48148,2.85764,5.27772
1164.44444,2.83539,5.25839
1167.40741,2.81327,5.23918
1170.37037,2.79126,5.22008
1173.33333,2.76938,5.20111
1176.29630,2.74763,5.18227
1179.25926,2.72601,5.16356
1182.22222,2.70454,5.14497
1185.18519,2.68320,5.12653
1188.14815,2.66202,5.10823
1191.11111,2.64098,5.09006
1194.07407,2.62010,5.07205
1197.03704,2.59938,5.05418
1200.00000,2.57883,5.03646
1202.96296,2.55844,5.01890
1205.92593,2.53822,5.00150
1208.88889,2.51818,4.98425
1211.85185,2.49832,4.96717
1214.81481,2.47864,4.95026
1217.77778,2.45915,4.93351
1220.74074,2.43984,4.91693
1223.70370,2.42073,4.90053
1226.66667,2.40182,4.88430
1229.62963,2.38311,4.86825
1232.59259,2.36460,4.85238
1235.55556,2.34629,4.83669
1238.51852,2.32820,4.82119
1241.48148,2.31031,4.80588
1244.44444,2.29264,4.79075
1247.40741,2.27519,4.77582
1250.37037,2.25796,4.76107
1253.33333,2.24095,4.74653
1256.29630,2.22416,4.73217
1259.25926,2.20761,4.71802
1262.22222,2.19128,4.70407
1265.18519,2.17518,4.69032
1268.14815,2.15932,4.67677
1271.11111,2.14369,4.66343
1274.07407,2.12829,4.65029
1277.03704,2.11314,4.63736
1280.00000,2.09823,4.62464
1282.96296,2.08355,4.61213
1285.92593,2.06912,4.59983
1288.88889,2.05493,4.58775
1291.85185,2.04099,4.57587
1294.81481,2.02729,4.56421
1297.77778,2.01384,4.55277
1300.74074,2.00064,4.54154
1303.70370,1.98768,4.53053
1306.66667,1.97497,4.51973
1309.62963,1.96252,4.50915
1312.59259,1.95030,4.49879
1315.55556,1.93834,4.48865
1318.51852,1.92663,4.47872
1321.48148,1.91516,4.46902
1324.44444,1.90395,4.45953
1327.40741,1.89298,4.45027
1330.37037,1.88225,4.44122
1333.33333,1.87178,4.43239
1336.29630,1.86155,4.42378
1339.25926,1.85157,4.41539
1342.22222,1.84183,4.40722
1345.18519,1.83233,4.39926
1348.14815,1.82308,4.39153
1351.11111,1.81406,4.38401
1354.07407,1.80529,4.37670
1357.03704,1.79675,4.36962
1360.00000,1.78845,4.36274
1362.96296,1.78038,4.35609
1365.92593,1.77254,4.34964
1368.88889,1.76494,4.34341
1371.85185,1.75756,4.33739
1374.81481,1.75041,4.33157
1377.77778,1.74348,4.32597
1380.74074,1.73678,4.32058
1383.70370,1.73029,4.31538
1386.66667,1.72402,4.31040
1389.62963,1.71797,4.30561
1392.59259,1.71212,4.30103
1395.55556,1.70648,4.29665
1398.51852,1.70105,4.29246
1401.48148,1.69582,4.28847
1404.44444,1.69079,4.28467
1407.40741,1.68596,4.28107
1410.37037,1.68132,4.27765
1413.33333,1.67687,4.27442
1416.29630,1.67260,4.27137
1419.25926,1.66852,4.26851
1422.22222,1.66461,4.26582
1425.18519,1.66088,4.26332
1428.14815,1.65733,4.26098
1431.11111,1.65394,4.25882
1434.07407,1.65071,4.25682
1437.03704,1.64765,4.25499
1440.00000,1.64474,4.25332
1442.96296,1.64199,4.25181
1445.92593,1.63938,4.25046
1448.88889,1.63692,4.24926
1451.85185,1.63460,4.24821
1454.81481,1.63242,4.24730
1457.77778,1.63036,4.24654
1460.74074,1.62844,4.24591
1463.70370,1.62664,4.24542
1466.66667,1.62496,4.24506
1469.62963,1.62339,4.24483
1472.59259,1.62194,4.24472
1475.55556,1.62059,4.24473
1478.51852,1.61935,4.24485
1481.48148,1.61820,4.24508
1484.44444,1.61715,4.24543
1487.40741,1.61618,4.24587
1490.37037,1.61530,4.24641
1493.33333,1.61450,4.24704
1496.29630,1.61378,4.24777
1499.25926,1.61312,4.24858
1502.22222,1.61254,4.24946
1505.18519,1.61201,4.25043
1508.14815,1.61155,4.25146
1511.11111,1.61113,4.25256
1514.07407,1.61077,4.25372
1517.03704,1.61045,4.25493
1520.00000,1.61017,4.25620
1522.96296,1.60992,4.25751
1525.92593,1.60970,4.25886
1528.88889,1.60951,4.26025
1531.85185,1.60935,4.26167
1534.81481,1.60919,4.26312
1537.77778,1.60906,4.26459
1540.74074,1.60892,4.26607
1543.70370,1.60880,4.26756
1546.66667,1.60867,4.26906
1549.62963,1.60853,4.27056
1552.59259,1.60839,4.27205
1555.55556,1.60823,4.27354
1558.51852,1.60805,4.27500
1561.48148,1.60784,4.27645
1564.44444,1.60761,4.27787
1567.40741,1.60734,4.27927
1570.37037,1.60704,4.28062
1573.33333,1.60670,4.28194
1576.29630,1.60630,4.28321
1579.25926,1.60586,4.28442
1582.22222,1.60536,4.28559
1585.18519,1.60480,4.28669
1588.14815,1.60417,4.28772
1591.11111,1.60348,4.28869
1594.07407,1.60271,4.28958
1597.03704,1.60186,4.29039
1600.00000,1.60093,4.29112
1602.96296,1.59991,4.29176
1605.92593,1.59879,4.29230
1608.88889,1.59758,4.29275
1611.85185,1.59626,4.29310
1614.81481,1.59484,4.29334
1617.77778,1.59330,4.29347
1620.74074,1.59165,4.29348
1623.70370,1.58987,4.29338
1626.66667,1.58797,4.29316
1629.62963,1.58593,4.29281
1632.59259,1.58376,4.29234
1635.55556,1.58144,4.29173
1638.51852,1.57898,4.29099
1641.48148,1.57636,4.29011
1644.44444,1.57359,4.28910
1647.40741,1.57065,4.28793
1650.37037,1.56754,4.28663
1653.33333,1.56425,4.28517
