x,y1,y2
56.63564,-35.78274,48.91188
56.68168,-35.73816,48.95549
56.72773,-35.69357,48.99913
56.77377,-35.64895,49.04279
56.81982,-35.60432,49.08648
56.86587,-35.55967,49.13019
56.91191,-35.51500,49.17392
56.95796,-35.47032,49.21768
57.00400,-35.42561,49.26146
57.05005,-35.38089,49.30527
57.09610,-35.33615,49.34910
57.14214,-35.29139,49.39295
57.18819,-35.24661,49.43683
57.23423,-35.20182,49.48073
57.28028,-35.15700,49.52465
57.32633,-35.11217,49.56859
57.37237,-35.06732,49.61256
57.41842,-35.02246,49.65654
57.46446,-34.97758,49.70055
57.51051,-34.93268,49.74458
57.55656,-34.88776,49.78864
57.60260,-34.84283,49.83271
57.64865,-34.79788,49.87680
57.69469,-34.75291,49.92092
57.74074,-34.70792,49.96506
57.78679,-34.66292,50.00921
57.83283,-34.61791,50.05339
57.87888,-34.57287,50.09759
57.92492,-34.52783,50.14180
57.97097,-34.48276,50.18604
58.01702,-34.43768,50.23030
58.06306,-34.39258,50.27457
58.10911,-34.34747,50.31887
58.15516,-34.30234,50.36318
58.20120,-34.25720,50.40751
58.24725,-34.21204,50.45186
58.29329,-34.16687,50.49623
58.33934,-34.12168,50.54062
58.38539,-34.07647,50.58502
58.43143,-34.03125,50.62944
58.47748,-33.98602,50.67388
58.52352,-33.94077,50.71834
58.56957,-33.89551,50.76281
58.61562,-33.85023,50.80730
58.66166,-33.80494,50.85181
58.70771,-33.75964,50.89634
58.75375,-33.71432,50.94088
58.79980,-33.66898,50.98543
58.84585,-33.62364,51.03001
58.89189,-33.57828,51.07459
58.93794,-33.53290,51.11920
58.98398,-33.48751,51.16382
59.03003,-33.44211,51.20845
59.07608,-33.39670,51.25310
59.12212,-33.35127,51.29777
59.16817,-33.30583,51.34244
59.21421,-33.26038,51.38714
59.26026,-33.21491,51.43184
59.30631,-33.16944,51.47657
59.35235,-33.12395,51.52130
59.39840,-33.07844,51.56605
59.44444,-33.03293,51.61081
59.49049,-32.98740,51.65559
59.53654,-32.94186,51.70038
59.58258,-32.89631,51.74518
59.62863,-32.85075,51.78999
59.67467,-32.80518,51.83482
59.72072,-32.75959,51.87966
59.76677,-32.71400,51.92451
59.81281,-32.66839,51.96937
59.85886,-32.62277,52.01425
59.90490,-32.57714,52.05914
59.95095,-32.53151,52.10403
59.99700,-32.48586,52.14894
60.04304,-32.44020,52.19386
60.08909,-32.39452,52.23879
60.13514,-32.34884,52.28373
60.18118,-32.30315,52.32869
60.22723,-32.25745,52.37365
60.27327,-32.21174,52.41862
60.31932,-32.16602,52.46360
60.36537,-32.12029,52.50859
60.41141,-32.07455,52.55359
60.45746,-32.02881,52.59860
60.50350,-31.98305,52.64362
60.54955,-31.93728,52.68865
60.59560,-31.89151,52.73369
60.64164,-31.84572,52.77873
60.68769,-31.79993,52.82379
60.73373,-31.75413,52.86885
60.77978,-31.70832,52.91392
60.82583,-31.66251,52.95900
60.87187,-31.61668,53.00408
60.91792,-31.57085,53.04917
60.96396,-31.52501,53.09427
61.01001,-31.47916,53.13938
61.05606,-31.43331,53.18449
61.10210,-31.38745,53.22961
61.14815,-31.34158,53.27474
61.19419,-31.29570,53.31987
61.24024,-31.24982,53.36501
61.28629,-31.20393,53.41016
61.33233,-31.15803,53.45531
61.37838,-31.11213,53.50047
61.42442,-31.06622,53.54563
61.47047,-31.02031,53.59079
61.51652,-30.97439,53.63597
61.56256,-30.92846,53.68114
61.60861,-30.88253,53.72633
61.65465,-30.83659,53.77151
61.70070,-30.79065,53.81670
61.74675,-30.74470,53.86190
61.79279,-30.69875,53.90709
61.83884,-30.65279,53.95230
61.88488,-30.60683,53.99750
61.93093,-30.56086,54.04271
61.97698,-30.51489,54.08792
62.02302,-30.46892,54.13314
62.06907,-30.42294,54.17836
62.11512,-30.37695,54.22358
62.16116,-30.33096,54.26880
62.20721,-30.28497,54.31402
62.25325,-30.23898,54.35925
62.29930,-30.19298,54.40448
62.34535,-30.14698,54.44971
62.39139,-30.10097,54.49495
62.43744,-30.05497,54.54018
62.48348,-30.00896,54.58541
62.52953,-29.96295,54.63065
62.57558,-29.91693,54.67589
62.62162,-29.87091,54.72113
62.66767,-29.82489,54.76636
62.71371,-29.77887,54.81160
62.75976,-29.73285,54.85684
62.80581,-29.68683,54.90208
62.85185,-29.64080,54.94732
62.89790,-29.59477,54.99256
62.94394,-29.54874,55.03780
62.98999,-29.50271,55.08303
63.03604,-29.45668,55.12827
63.08208,-29.41065,55.17350
63.12813,-29.36462,55.21874
63.17417,-29.31859,55.26397
63.22022,-29.27256,55.30920
63.26627,-29.22653,55.35443
63.31231,-29.18049,55.39966
63.35836,-29.13446,55.44488
63.40440,-29.08843,55.49010
63.45045,-29.04240,55.53532
63.49650,-28.99637,55.58054
63.54254,-28.95034,55.62576
63.58859,-28.90432,55.67097
63.63463,-28.85829,55.71618
63.68068,-28.81226,55.76138
63.72673,-28.76624,55.80658
63.77277,-28.72022,55.85178
63.81882,-28.67420,55.89698
63.86486,-28.62818,55.94217
63.91091,-28.58217,55.98735
63.95696,-28.53616,56.03253
64.00300,-28.49015,56.07771
64.04905,-28.44414,56.12288
64.09510,-28.39813,56.16805
64.14114,-28.35213,56.21321
64.18719,-28.30613,56.25837
64.23323,-28.26014,56.30352
64.27928,-28.21415,56.34867
64.32533,-28.16816,56.39381
64.37137,-28.12218,56.43894
64.41742,-28.07620,56.48407
64.46346,-28.03023,56.52920
64.50951,-27.98426,56.57431
64.55556,-27.93829,56.61942
64.60160,-27.89233,56.66453
64.64765,-27.84638,56.70962
64.69369,-27.80043,56.75471
64.73974,-27.75448,56.79979
64.78579,-27.70854,56.84487
64.83183,-27.66261,56.88993
64.87788,-27.61668,56.93499
64.92392,-27.57076,56.98005
64.96997,-27.52484,57.02509
65.01602,-27.47893,57.07012
65.06206,-27.43303,57.11515
65.10811,-27.38713,57.16017
65.15415,-27.34125,57.20518
65.20020,-27.29536,57.25018
65.24625,-27.24949,57.29517
65.29229,-27.20362,57.34016
65.33834,-27.15776,57.38513
65.38438,-27.11191,57.43009
65.43043,-27.06607,57.47505
65.47648,-27.02023,57.51999
65.52252,-26.97441,57.56493
65.56857,-26.92859,57.60985
65.61461,-26.88278,57.65477
65.66066,-26.83698,57.69967
65.70671,-26.79118,57.74456
65.75275,-26.74540,57.78945
65.79880,-26.69963,57.83432
65.84484,-26.65387,57.87918
65.89089,-26.60811,57.92403
65.93694,-26.56237,57.96886
65.98298,-26.51664,58.01369
66.02903,-26.47091,58.05851
66.07508,-26.42520,58.10331
66.12112,-26.37950,58.14810
66.16717,-26.33381,58.19288
66.21321,-26.28813,58.23765
66.25926,-26.24246,58.28240
66.30531,-26.19680,58.32714
66.35135,-26.15116,58.37187
66.39740,-26.10552,58.41659
66.44344,-26.05990,58.46129
66.48949,-26.01429,58.50598
66.53554,-25.96869,58.55065
66.58158,-25.92311,58.59532
66.62763,-25.87754,58.63997
66.67367,-25.83198,58.68460
66.71972,-25.78643,58.72922
66.76577,-25.74090,58.77383
66.81181,-25.69538,58.81842
66.85786,-25.64988,58.86300
66.90390,-25.60439,58.90756
66.94995,-25.55891,58.95211
66.99600,-25.51345,58.99665
67.04204,-25.46800,59.04116
67.08809,-25.42256,59.08567
67.13413,-25.37714,59.13016
67.18018,-25.33174,59.17463
