x,y1,y2
4.12252,73.35455,85.81527
4.12603,73.37081,85.83134
4.12953,73.38696,85.84733
4.13303,73.40302,85.86322
4.13654,73.41898,85.87902
4.14004,73.43485,85.89473
4.14354,73.45063,85.91035
4.14705,73.46632,85.92589
4.15055,73.48191,85.94134
4.15405,73.49741,85.95671
4.15756,73.51283,85.97199
4.16106,73.52816,85.98719
4.16456,73.54340,86.00231
4.16807,73.55856,86.01735
4.17157,73.57363,86.03231
4.17508,73.58862,86.04720
4.17858,73.60353,86.06200
4.18208,73.61836,86.07673
4.18559,73.63311,86.09139
4.18909,73.64778,86.10597
4.19259,73.66238,86.12048
4.19610,73.67690,86.13492
4.19960,73.69134,86.14929
4.20310,73.70572,86.16359
4.20661,73.72002,86.17782
4.21011,73.73424,86.19199
4.21361,73.74840,86.20609
4.21712,73.76249,86.22012
4.22062,73.77652,86.23410
4.22412,73.79048,86.24801
4.22763,73.80437,86.26186
4.23113,73.81820,86.27565
4.23463,73.83196,86.28938
4.23814,73.84567,86.30305
4.24164,73.85932,86.31667
4.24515,73.87290,86.33023
4.24865,73.88643,86.34374
4.25215,73.89991,86.35720
4.25566,73.91333,86.37060
4.25916,73.92669,86.38395
4.26266,73.94001,86.39726
4.26617,73.95327,86.41052
4.26967,73.96648,86.42373
4.27317,73.97965,86.43689
4.27668,73.99276,86.45001
4.28018,74.00583,86.46309
4.28368,74.01886,86.47612
4.28719,74.03184,86.48912
4.29069,74.04478,86.50207
4.29419,74.05768,86.51499
4.29770,74.07054,86.52787
4.30120,74.08336,86.54071
4.30470,74.09614,86.55352
4.30821,74.10889,86.56630
4.31171,74.12161,86.57904
4.31522,74.13429,86.59176
4.31872,74.14694,86.60444
4.32222,74.15955,86.61709
4.32573,74.17214,86.62972
4.32923,74.18470,86.64232
4.33273,74.19724,86.65490
4.33624,74.20974,86.66745
4.33974,74.22223,86.67998
4.34324,74.23469,86.69249
4.34675,74.24713,86.70498
4.35025,74.25955,86.71745
4.35375,74.27195,86.72990
4.35726,74.28433,86.74234
4.36076,74.29670,86.75476
4.36426,74.30905,86.76717
4.36777,74.32139,86.77956
4.37127,74.33371,86.79195
4.37477,74.34602,86.80432
4.37828,74.35833,86.81669
4.38178,74.37062,86.82905
4.38529,74.38291,86.84140
4.38879,74.39519,86.85375
4.39229,74.40747,86.86609
4.39580,74.41974,86.87843
4.39930,74.43202,86.89077
4.40280,74.44429,86.90311
4.40631,74.45656,86.91546
4.40981,74.46883,86.92780
4.41331,74.48111,86.94015
